Rainfall_ID,Station,State,District LGD Code,District,Latitude,Longitude,Date,Daily_Rainfall_mm,Max_Hourly_Rainfall_mm,Rainfall_Readings
5681,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2024-11-17,160.5,160.0,2
5682,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-11-18,18.0,18.0,1
5683,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2024-11-18,20.0,20.0,1
5684,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-11-18,258.0,258.0,1
5685,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-11-19,310.0,310.0,1
5686,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-11-19,825.0,511.5,2
5687,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-11-20,306.5,306.5,1
5688,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-11-20,511.5,511.5,1
5689,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2024-11-20,1.5,1.5,1
5690,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-11-21,307.0,307.0,1
5691,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-11-21,511.5,511.5,1
5692,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-11-22,511.5,511.5,1
5693,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2024-11-23,192.0,192.0,1
5694,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-11-23,1138.0,511.5,3
5695,Gola_1,Uttarakhand,51,Nainital,29.27136111,79.54743333,2024-11-23,370.5,370.5,1
5696,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-11-24,1112.5,511.5,3
5697,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-11-25,247.5,247.5,1
5698,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-11-25,312.5,312.5,1
5699,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-11-27,192.0,192.0,1
5700,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2024-11-27,21.5,21.5,1
5701,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-11-28,245.5,245.5,1
5702,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-11-29,280.0,280.0,1
5703,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-11-29,553.5,311.0,2
5704,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-02,554.0,313.0,2
5705,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-03,5543.5,311.0,20
5706,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2024-12-03,492.0,492.0,1
5707,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-04,4176.0,317.5,15
5708,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-12-05,64.0,64.0,1
5709,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-05,5180.0,309.5,19
5710,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-12-05,4316.0,511.5,14
5711,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-06,6286.0,302.0,24
5712,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-12-06,4245.5,511.5,14
5713,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-07,5249.0,292.5,20
5714,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-12-08,4.0,2.5,3
5715,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-08,5342.5,293.0,20
5716,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-12-08,4515.5,511.5,15
5717,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2024-12-08,2.0,1.0,2
5718,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-12-09,1.5,0.5,3
5719,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-12-09,0.5,0.5,1
5720,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-09,5680.0,282.5,22
5721,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2024-12-09,0.5,0.5,1
5722,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2024-12-09,1.0,0.5,2
5723,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-12-09,0.5,0.5,1
5724,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2024-12-09,1.5,1.0,2
5725,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-12-10,1.0,0.5,2
5726,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-10,6004.0,289.5,24
5727,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2024-12-10,0.5,0.5,1
5728,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-12-11,1.0,1.0,1
5729,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-11,5919.0,304.5,23
5730,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-12,5676.0,300.0,22
5731,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2024-12-13,384.0,384.0,1
5732,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-13,6059.0,304.0,24
5733,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-14,4936.5,301.0,19
5734,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-12-15,0.5,0.5,1
5735,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-15,5647.0,295.0,22
5736,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-16,3898.0,306.5,15
5737,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-17,4840.5,304.5,18
5738,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-12-18,449.0,449.0,1
5739,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2024-12-18,12.0,12.0,1
5740,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2024-12-18,193.5,193.5,1
5741,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-18,6015.5,305.5,23
5742,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-19,6195.5,294.5,24
5743,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2024-12-20,1.0,1.0,1
5744,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-20,6176.0,305.5,24
5745,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2024-12-20,21.0,10.5,2
5746,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2024-12-21,11.5,9.5,2
5747,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-21,5858.0,305.0,23
5748,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-12-21,3661.5,511.5,12
5749,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2024-12-21,193.0,193.0,1
5750,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-22,5444.5,300.5,21
5751,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-12-23,9.0,2.0,9
5752,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2024-12-23,2.0,1.0,3
5753,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-23,5497.5,266.0,22
5754,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-12-23,3428.5,511.5,12
5755,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-12-23,0.5,0.5,1
5756,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2024-12-23,4.0,1.0,4
5757,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-12-23,1.0,1.0,1
5758,Khati_1,Uttarakhand,46,Bageshwar,30.11019722,79.94055833,2024-12-24,0.5,0.5,1
5759,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2024-12-24,0.5,0.5,1
5760,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2024-12-24,5.0,1.0,6
5761,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-12-24,1.5,0.5,3
5762,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-24,5800.0,282.0,23
5763,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2024-12-24,1.0,0.5,2
5764,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-12-24,4245.5,511.5,16
5765,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2024-12-24,0.5,0.5,1
5766,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-12-24,3.0,1.5,3
5767,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2024-12-24,6.0,1.0,8
5768,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-12-24,1.5,1.5,1
5769,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2024-12-24,1.5,1.5,1
5770,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-12-25,10.0,10.0,1
5771,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2024-12-25,11.5,11.5,1
5772,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-25,6151.5,301.0,24
5773,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-26,4494.5,306.0,17
5774,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-12-26,4245.5,511.5,14
5775,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-12-26,384.0,384.0,1
5776,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-12-27,2.0,1.5,2
5777,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-12-27,11.0,3.0,5
5778,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2024-12-27,7.5,3.5,4
5779,Khati_1,Uttarakhand,46,Bageshwar,30.11019722,79.94055833,2024-12-27,1.0,1.0,1
5780,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-12-27,6.5,1.0,10
5781,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2024-12-27,4.5,1.0,7
5782,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-27,1777.0,265.5,7
5783,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2024-12-27,3.0,1.0,5
5784,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-12-27,1.5,0.5,3
5785,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2024-12-27,1.0,0.5,2
5786,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-12-27,1034.5,511.5,3
5787,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2024-12-27,1.0,0.5,2
5788,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2024-12-27,8.0,2.5,9
5789,Nachni,Uttarakhand,53,Pithoragarh,29.90594444,80.16097222,2024-12-27,3.5,2.0,2
5790,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-12-27,14.0,2.5,7
5791,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2024-12-27,14.0,3.5,7
5792,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-12-27,4.0,1.0,6
5793,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2024-12-27,2.0,1.5,2
5794,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-12-28,21.5,4.0,14
5795,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-12-28,12.5,2.5,15
5796,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2024-12-28,17.0,4.5,11
5797,Khati_1,Uttarakhand,46,Bageshwar,30.11019722,79.94055833,2024-12-28,0.5,0.5,1
5798,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2024-12-28,0.5,0.5,1
5799,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2024-12-28,3.5,2.0,3
5800,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-12-28,45.0,5.5,19
5801,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2024-12-28,51.0,12.0,13
5802,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2024-12-28,1.5,1.5,1
5803,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-12-28,1.5,0.5,3
5804,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2024-12-28,0.5,0.5,1
5805,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-12-28,22.5,9.5,10
5806,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2024-12-28,30.0,8.5,11
5807,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2024-12-28,2.0,0.5,4
5808,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2024-12-28,9.0,4.5,3
5809,Nachni,Uttarakhand,53,Pithoragarh,29.90594444,80.16097222,2024-12-28,17.0,5.0,8
5810,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-12-28,15.5,3.0,14
5811,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2024-12-28,20.0,2.5,13
5812,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-12-28,61.5,14.5,16
5813,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2024-12-28,11.0,2.0,10
5814,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2024-12-28,3.0,3.0,1
5815,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2024-12-28,1.0,0.5,2
5816,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2024-12-28,3.5,2.5,2
5817,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2024-12-29,1.0,1.0,1
5818,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2024-12-29,0.5,0.5,1
5819,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-12-29,0.5,0.5,1
5820,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-12-29,0.5,0.5,1
5821,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2024-12-29,1.0,0.5,2
5822,Nachni,Uttarakhand,53,Pithoragarh,29.90594444,80.16097222,2024-12-29,1.0,1.0,1
5823,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-12-31,2258.5,253.5,9
5824,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-12-31,0.5,0.5,1
5825,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-12-31,2315.0,511.5,8
5826,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-01,4649.5,286.0,18
5827,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-02,5913.0,296.0,23
5828,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-01-02,3801.0,511.5,14
5829,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2025-01-02,64.5,64.5,1
5830,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-01-03,360.0,360.0,1
5831,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-03,5153.5,315.5,19
5832,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-01-03,3293.0,511.5,12
5833,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-04,3142.0,315.5,12
5834,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-01-05,4.0,3.5,2
5835,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-05,286.0,286.0,1
5836,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2025-01-05,-217.0,-217.0,1
5837,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-06,4282.5,293.5,16
5838,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2025-01-06,0.5,0.5,1
5839,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-01-07,-36.0,-36.0,1
5840,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-07,6098.5,511.5,23
5841,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-08,5100.0,284.0,20
5842,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-01-09,-36.0,-36.0,1
5843,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-09,4875.0,276.0,19
5844,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2025-01-09,352.0,192.0,2
5845,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-01-10,113.5,113.0,2
5846,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-10,3847.0,511.5,14
5847,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-01-12,4.0,1.5,3
5848,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-01-12,5.0,3.0,4
5849,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-01-12,2.0,1.5,2
5850,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-01-12,0.5,0.5,1
5851,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-01-12,3.5,1.5,4
5852,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2025-01-12,0.5,0.5,1
5853,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2025-01-12,1.0,0.5,2
5854,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2025-01-12,7.0,5.0,3
5855,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-01-12,5.0,1.5,5
5856,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-01-12,0.5,0.5,1
5857,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-01-12,2.0,1.5,2
5858,Nachni,Uttarakhand,53,Pithoragarh,29.90594444,80.16097222,2025-01-12,1.0,0.5,2
5859,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-01-12,0.5,0.5,1
5860,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2025-01-12,1.0,0.5,2
5861,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2025-01-12,1.0,1.0,1
5862,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2025-01-12,2.0,1.5,2
5863,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-13,3182.0,296.5,12
5864,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2025-01-13,1.0,0.5,2
5865,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-14,3124.0,298.0,12
5866,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-15,4742.5,297.5,18
5867,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-01-16,5.0,1.0,8
5868,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-01-16,1.0,0.5,2
5869,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-01-16,1.5,1.5,1
5870,Khati_1,Uttarakhand,46,Bageshwar,30.11019722,79.94055833,2025-01-16,0.5,0.5,1
5871,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-01-16,0.5,0.5,1
5872,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-01-16,9.5,2.5,9
5873,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-01-16,4.0,1.5,5
5874,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-16,5146.5,277.0,20
5875,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2025-01-16,3.0,0.5,6
5876,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-01-16,3.0,1.0,5
5877,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-01-16,1.0,0.5,2
5878,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-01-16,2.5,1.5,3
5879,Nachni,Uttarakhand,53,Pithoragarh,29.90594444,80.16097222,2025-01-16,1.0,0.5,2
5880,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-01-16,4.5,1.5,5
5881,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-01-16,8.0,1.5,8
5882,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2025-01-16,1.0,0.5,2
5883,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2025-01-16,5.0,1.0,8
5884,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2025-01-16,1.5,0.5,3
5885,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-17,4931.5,302.5,19
5886,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2025-01-17,0.5,0.5,1
5887,Purola_1,Uttarakhand,57,Uttarkashi,30.91291667,78.10388889,2025-01-17,448.5,448.5,1
5888,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-18,5238.5,297.0,20
5889,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-01-18,1.0,1.0,1
5890,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-19,3195.5,309.5,12
5891,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2025-01-19,247.0,247.0,1
5892,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-20,3534.0,309.0,13
5893,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-01-21,0.5,0.5,1
5894,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-01-21,1.0,0.5,2
5895,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2025-01-21,275.0,267.0,2
5896,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-21,3004.5,313.5,11
5897,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-22,3689.5,312.0,13
5898,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-01-23,257.0,257.0,1
5899,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-23,3272.0,301.0,12
5900,Purola_1,Uttarakhand,57,Uttarkashi,30.91291667,78.10388889,2025-01-23,348.0,348.0,1
5901,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-24,1849.5,301.5,7
5902,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-01-24,1428.5,511.5,4
5903,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-01-25,136.0,172.0,2
5904,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-25,1323.5,305.0,5
5905,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-01-25,587.5,317.0,2
5906,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2025-01-25,384.0,384.0,1
5907,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-01-26,129.0,129.0,1
5908,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-26,2183.0,302.5,8
5909,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-01-26,1112.0,511.5,3
5910,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-01-27,2.5,2.0,2
5911,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-28,3528.5,305.0,13
5912,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2025-01-29,52.0,52.0,1
5913,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-29,5579.5,300.0,21
5914,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-30,4765.0,304.0,18
5915,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-01-31,5466.0,306.5,20
5916,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-01-31,672.0,408.0,2
5917,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2025-01-31,129.5,129.5,1
5918,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-01,2440.0,310.5,9
5919,Purola_1,Uttarakhand,57,Uttarkashi,30.91291667,78.10388889,2025-02-01,160.0,160.0,1
5920,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-02-02,1.5,1.5,1
5921,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-03,3051.5,304.5,11
